DATAFLOW,LAST UPDATE,freq,unit,deg_urb,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2018,30.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2019,21.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2020,17.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2021,14.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2022,12.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2004,9.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2005,9.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2006,9.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2007,8.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2008,8.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2009,10.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2010,7.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2011,9.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2012,9.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2013,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2014,6.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2015,7.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2016,7.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2017,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2018,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2019,7.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2020,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2021,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SE,2022,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2005,4.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2006,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2007,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2008,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2009,4.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2010,4.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2011,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2012,5.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2013,6.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2014,6.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2015,6.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2016,5.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2017,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2018,4.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2019,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2020,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2021,4.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SI,2022,4.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2005,16.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2006,17.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2007,17.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2008,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2009,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2010,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2011,8.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2012,7.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2013,7.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2014,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2015,8.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2016,7.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2017,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2018,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2019,5.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2020,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2021,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,SK,2022,2.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AL,2017,10.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AL,2018,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AL,2019,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AL,2020,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AL,2021,2.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2004,4.4,u
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2005,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2006,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2007,3.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2008,3.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2009,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2010,3.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2011,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2012,3.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2013,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2014,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2015,2.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2016,3.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2017,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2018,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2019,3.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2020,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2021,3.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,AT,2022,4.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2004,13.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2005,10.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2006,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2007,10.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2008,21.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2009,9.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2010,9.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2011,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2012,9.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2013,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2014,8.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2015,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2016,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2017,6.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2018,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2019,6.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2020,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2021,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BE,2022,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2006,15.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2007,20.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2008,11.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2009,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2010,6.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2011,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2012,17.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2013,17.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2014,15.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2015,16.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2016,23.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2017,20.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2018,22.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2019,18.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2020,16.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2021,13.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,BG,2022,18.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2009,9.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2010,13.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2011,10.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2012,9.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2013,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2014,8.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2015,9.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2016,8.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2017,8.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2018,8.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2019,10.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2020,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2021,9.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CH,2022,11.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2005,6.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2006,2.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2007,1.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2008,1.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2009,2.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2010,1.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2011,2.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2012,1.2,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2013,2.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2014,2.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2015,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2016,2.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2017,1.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2018,0.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2019,1.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2020,1.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2021,1.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CY,2022,0.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2005,8.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2006,9.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2007,9.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2008,12.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2009,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2010,8.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2011,7.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2012,6.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2013,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2014,7.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2015,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2016,5.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2017,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2018,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2019,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2020,3.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2021,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,CZ,2022,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2010,12.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2011,13.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2012,13.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2013,13.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2014,12.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2015,12.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2016,12.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2017,11.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2018,10.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2019,12.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2020,6.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2021,8.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DE,2022,10.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2005,11.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2006,10.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2007,10.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2008,11.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2009,19.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2010,16.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2011,14.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2012,12.3,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2013,13.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2014,10.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2015,10.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2016,9.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2017,9.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2018,10.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2019,11.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2020,9.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2021,10.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,DK,2022,9.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2005,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2006,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2007,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2008,3.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2009,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2010,4.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2011,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2012,5.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2013,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2014,6.2,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2015,5.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2016,3.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2017,3.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2018,2.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2019,3.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2020,3.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2021,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EE,2022,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2004,23.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2005,20.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2006,23.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2007,17.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2008,20.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2009,19.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2010,17.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2011,20.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2012,30.1,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2013,34.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2014,41.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2015,39.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2016,34.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2017,31.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2018,31.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2019,28.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2020,25.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2021,22.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,EL,2022,24.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2004,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2005,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2006,5.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2007,5.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2008,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2009,6.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2010,6.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2011,8.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2012,8.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2013,7.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2014,8.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2015,8.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2016,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2017,6.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2018,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2019,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2020,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2021,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,ES,2022,4.7,
